0.000000000000000000e+00
0.000000000000000000e+00
-2.305539375816639813e-02
-8.024689280464425423e-02
-7.196429069799575862e-02
-2.551441878450966261e-03
-1.091215693619340676e-02
-1.347446731639911910e-02
-8.655116697564357864e-03
-7.771359878426808976e-04
-4.503896965813047881e-03
-1.521519788218017588e-03
2.049694115242101100e-02
2.568279065693568342e-02
3.386395541700065737e-02
4.847824908766407148e-02
8.155626237205115814e-02
1.618360958264508653e-01
-5.599013720972020880e-02
3.279287916117776813e-01
3.186633536121789567e-01
1.674666475583633518e-01
4.666147289813222243e-01
4.421899068492053941e-01
3.449736954966273750e-01
3.235125012253110000e-01
3.630384027205388331e-01
3.554801050415601349e-01
4.560552609810129554e-01
4.169125949080977334e-01
4.933352009609635047e-01
6.472198840441558687e-01
5.019995318589733913e-01
4.223166431645822838e-01
4.192610577248885306e-01
8.375587265284442084e-01
6.563759266015477545e-01
8.975515440145105384e-01
5.728445559810735332e-01
7.149572875789960147e-01
4.633260676205119832e-01
7.034051495650195385e-01
3.975873827915279435e-01
1.986665251727620096e-01
2.377684369039989309e-01
2.401381709154957189e-01
3.270218300703564562e-01
4.301749847117883330e-01
4.690873088090343757e-01
7.397165126739461138e-01
5.173159655128437562e-01
3.639202106192644393e-01
3.575492060809496442e-01
-1.493230706498853144e-01
6.439062211103074862e-03
3.375022281371302668e-01
1.072067128774407130e-01
-1.751819230397084759e-01
-2.975749185039464617e-01
-2.239052877316672630e-01
2.182722557977703759e-02
2.647292580059839584e-01
4.187229228211797882e-01
6.860644752651448020e-01
4.711216019553559620e-01
6.320526440854405958e-01
5.781893996239846345e-01
4.540672191285317627e-01
8.409432630551902932e-01
7.180923202872604438e-01
5.764888851538018111e-01
5.530350065384453950e-01
6.522614866604729000e-01
4.363073919767226361e-01
3.807152892793324028e-01
7.525244486651960774e-01
6.499397488114719845e-01
8.834719267312033386e-01
6.921102523085197467e-01
6.684291631014324109e-01
8.564391239757560559e-01
5.649908248386563692e-01
3.578275131756727401e-01
5.249691905082257692e-01
4.232868285303293954e-01
7.719812467630031705e-01
5.314092131423520105e-01
4.698495253753512957e-01
7.434752622753931783e-01
5.864552349208995707e-01
5.036115344244586067e-01
4.637806207380317236e-01
1.757824401682331894e-01
3.543492174518169113e-01
4.675349480390020851e-01
6.353559803322665900e-01
4.783688803741861229e-01
6.008200763494537799e-01
6.897148302394807695e-01
4.842232382324920814e-01
4.928075445123483167e-01
4.221672167002851750e-01
